"lag_seconds","rows_"
"257176.930","4"
"69778.280","4"
"241601.930","4"
"150357.920","4"
"250018.930","4"
"254836.930","4"
"169980.660","4"
"147064.260","4"
"70785.280","4"
"165754.660","4"
"81451.280","4"
"140492.920","4"
"144578.920","4"
"264426.930","4"
"128381.920","4"
"163037.660","4"
"70553.920","4"
"82784.280","4"
"318961.930","4"
"76454.280","4"
"73703.260","4"
"145348.260","4"
"151072.370","4"
"152753.370","4"
"321894.930","4"
"146309.920","4"
"80395.370","4"
"85431.370","4"
"146479.920","4"
"81555.370","4"
"154576.260","4"
"165183.660","4"
"140152.920","4"
"146833.260","4"
"325115.930","4"
"316698.930","4"
"73509.280","4"
"84969.280","4"
"137138.260","4"
"150007.260","4"
"77797.920","4"
"88035.920","4"
"258459.930","4"
"152103.920","4"
"261965.930","4"
"246556.930","4"
"303303.930","4"
"-5924.080","4"
"248773.930","4"
"81150.260","4"
"130612.260","4"
"327088.930","4"
"149282.920","4"
"71905.280","4"
"158511.660","4"
"125932.920","4"
"71418.920","4"
"77661.260","4"
"119070.920","4"
"155125.370","4"
"143783.260","4"
"69015.370","4"
"213908.660","4"
"218863.660","4"
"127091.260","4"
"260195.930","4"
"137777.260","4"
"71929.920","4"
"77030.260","4"
"81781.370","4"
"131282.920","4"
"163865.660","4"
"139515.260","4"
"-190977.720","4"
"140156.920","4"
"76839.370","4"
"237030.660","4"
"150257.920","4"
"167715.660","4"
"91665.920","4"
"92230.280","4"
"155002.920","4"
"318367.930","4"
"215143.660","4"
"69531.280","4"
"226736.660","4"
"90213.280","4"
"166807.660","4"
"265069.930","4"
"146685.920","4"
"142137.920","4"
"140648.260","4"
"166645.660","4"
"160739.660","4"
"239790.660","4"
"73875.920","4"
"81428.260","4"
"76039.920","4"
"316260.930","4"
"152804.260","4"
"322080.930","4"
"69733.370","4"
"215190.660","4"
"137997.920","4"
"154138.920","4"
"78344.280","4"
"225081.660","4"
"74750.920","4"
"132177.370","4"
"145180.260","4"
"166990.660","4"
"151472.920","4"
"97219.370","4"
"82796.920","4"
"156972.660","4"
"146368.260","4"
"85349.370","4"
"100489.260","4"
"248427.930","4"
"129083.920","4"
"148003.260","4"
"159558.660","4"
"300197.930","4"
"152441.370","4"
"253216.930","4"
"91800.370","4"
"77110.370","4"
"139405.260","3"
"299341.930","3"
"126739.260","3"
"143731.920","3"
"155165.260","3"
"155766.660","3"
"326554.930","3"
"262092.930","3"
"92735.260","3"
"153353.920","3"
"151587.920","3"
"141998.260","3"
"320344.930","3"
"77703.920","3"
"251444.930","3"
"134230.260","3"
"250623.930","3"
"70325.920","3"
"248692.930","3"
"77465.370","3"
"226223.660","3"
"147429.370","3"
"132813.920","3"
"-533655.010","3"
"315686.930","3"
"166534.660","3"
"151427.920","3"
"140571.260","3"
"132879.260","3"
"72691.280","3"
"260698.930","3"
"134879.920","3"
"143785.920","3"
"83547.260","3"
"73957.260","3"
"74959.280","3"
"264127.930","3"
"238732.660","3"
"151983.920","3"
"260554.930","3"
"132297.920","3"
"147508.260","3"
"317146.930","3"
"135862.920","3"
"94383.370","3"
"181686.660","3"
"318756.930","3"
"155095.260","3"
"75321.280","3"
"139628.260","3"
"71543.260","3"
"-167091.720","3"
"142547.260","3"
"139710.920","3"
"290379.930","3"
"86627.920","3"
"94735.260","3"
"167872.660","3"
"226510.660","3"
"256059.930","3"
"134648.260","3"
"82281.370","3"
"76026.370","3"
"87778.370","3"
"72417.920","3"
"81948.920","3"
"86869.280","3"
"85999.920","3"
"87063.370","3"
"80302.370","3"
"148262.920","3"
"243923.930","3"
"238510.660","3"
"147105.370","3"
"252387.930","3"
"146969.370","3"
"97806.920","3"
"215624.660","3"
"154898.370","3"
"88936.280","3"
"81883.920","3"
"324916.930","3"
"76579.280","3"
"236427.660","3"
"134641.920","3"
"244099.930","3"
"76672.280","3"
"176930.660","3"
"242845.930","3"
"86599.920","3"
"146159.260","3"
"83013.260","3"
"71165.280","3"
"248008.930","3"
"170048.660","3"
"77473.920","3"
"96827.260","3"
"154919.370","3"
"126167.920","3"
"69492.920","3"
"142118.920","3"
"81970.920","3"
"246036.930","3"
"181692.660","3"
"170671.660","3"
"79870.920","3"
"96647.260","3"
"138054.370","3"
"165096.660","3"
"129907.370","3"
"87856.260","3"
"89836.260","3"
"152018.260","3"
"151665.370","3"
"87198.920","3"
"241136.660","3"
"74299.260","3"
"84082.920","3"
"153584.260","3"
"73935.260","3"
"256758.930","3"
"88738.260","3"
"108579.920","3"
"140645.920","3"
"327003.930","3"
"138271.260","3"
"69741.280","3"
"254656.930","3"
"77092.260","3"
"77695.260","3"
"80185.920","3"
"75201.280","3"
"92839.280","3"
"90150.260","3"
"231743.660","3"
"139455.370","3"
"264017.930","3"
"78471.280","3"
"75204.280","3"
"83872.260","3"
"98544.260","3"
"300218.930","3"
"230780.660","3"
"70541.920","3"
"80013.370","3"
"84223.260","3"
"81141.260","3"
"260251.930","3"
"89551.920","3"
"141075.920","3"
"143001.260","3"
"90908.370","3"
"314228.930","3"
"131845.920","3"
"317139.930","3"
"170308.660","3"
"83023.920","3"
"79508.920","3"
"223577.660","3"
"85306.370","3"
"69566.280","3"
"248002.930","3"
"86613.260","3"
"144358.370","3"
"153963.260","3"
"140328.370","3"
"74993.280","3"
"71034.260","3"
"163998.660","3"
"139323.370","3"
"216349.660","3"
"187858.660","3"
"163976.660","3"
"231027.660","3"
"123562.260","3"
"129960.920","3"
"132162.920","3"
"248846.930","3"
"157664.660","3"
"235773.660","3"
"81990.370","3"
"91184.920","3"
"253014.930","3"
"154231.370","3"
"144483.920","3"
"84820.260","3"
"146817.920","3"
"140019.920","3"
"71154.260","3"
"210686.660","3"
"145785.920","3"
"126060.260","3"
"144845.920","3"
"91010.280","3"
"75764.920","3"
"249866.930","3"
"248204.930","3"
"131142.260","3"
"239015.660","3"
"73574.370","3"
"76532.920","3"
"79763.260","3"
"249456.930","3"
"74856.370","3"
"79616.920","3"
"134478.260","3"
"76342.920","3"
"129293.920","3"
"87477.370","3"
"126297.260","3"
"74681.260","3"
"154327.260","3"
"147952.920","3"
"166188.660","3"
"132153.370","3"
"258675.930","3"
"90082.920","3"
"179880.660","3"
"83029.370","3"
"142288.370","3"
"145048.370","3"
"144419.920","3"
"143989.920","3"
"81679.370","3"
"76760.280","3"
"138733.920","3"
"69001.280","3"
"82387.370","3"
"311224.930","3"
"139847.920","3"
"227083.660","3"
"179763.660","3"
"139189.920","3"
"83973.920","3"
"260561.930","3"
"318726.930","3"
"140594.370","3"
"85050.920","3"
"83182.280","3"
"129532.920","3"
"152200.260","3"
"81725.280","3"
"137509.920","3"
"87586.260","3"
"77620.260","3"
"165650.660","3"
"98669.920","3"
"91256.280","3"
"137590.370","3"
"146325.260","3"
"85048.260","3"
"100882.260","3"
"83107.260","3"
"152688.370","3"
"224929.660","3"
"69800.260","3"
"322475.930","3"
"283365.930","3"
"71867.920","3"
"71795.260","3"
"73310.280","3"
"149795.260","3"
"91921.280","3"
"84933.260","3"
"133979.260","3"
"101911.280","3"
"131196.260","3"
"94071.920","3"
"155048.920","3"
"237739.660","3"
"84700.370","3"
"146137.260","3"
"87082.280","3"
"145562.920","3"
"77835.370","3"
"133605.920","3"
"79688.260","3"
"168273.660","3"
"155180.370","3"
"83017.260","3"
"91677.280","3"
"165194.660","3"
"73361.370","3"
"225183.660","3"
"230732.660","3"
"86077.260","3"
"73530.260","3"
"142042.260","3"
"233183.660","3"
"143940.920","3"
"159648.660","3"
"150816.920","3"
"87605.370","3"
"80269.920","3"
"79773.260","3"
"144199.920","3"
"79447.280","3"
"89558.370","3"
"161383.660","3"
"238427.660","3"
"236234.660","3"
"143292.260","3"
"79197.370","3"
"73620.370","3"
"141985.920","3"
"76121.370","3"
"82597.920","3"
"71676.280","3"
"147542.370","3"
"169446.660","3"
"157112.660","3"
"167589.660","3"
"81919.260","3"
"75084.370","3"
"238654.660","3"
"83541.260","3"
"132206.920","3"
"320422.930","3"
"150262.260","3"
"123656.260","3"
"82035.370","3"
"325072.930","3"
"74117.920","3"
"74468.370","3"
"141759.260","3"
"240482.660","3"
"125962.370","3"
"179053.660","3"
"148545.920","3"
"73369.370","3"
"326190.930","3"
"177360.660","3"
"260040.930","3"
"147185.260","3"
"81021.280","3"
"72993.920","3"
"252433.930","3"
"146826.260","3"
"138868.920","3"
"70181.280","3"
"324866.930","3"
"153031.920","3"
"142538.920","3"
"71917.260","3"
"140817.920","3"
"97018.920","3"
"317243.930","3"
"239970.660","3"
"149718.370","3"
"229104.660","3"
"140989.920","3"
"259659.930","3"
"326342.930","3"
"134816.260","3"
"230751.660","3"
"83892.260","3"
"75294.260","3"
"80670.260","3"
"92057.920","3"
"247354.930","3"
"84606.920","3"
"133070.260","3"
"250019.930","3"
"140589.260","3"
"253447.930","3"
"80585.280","3"
"78298.260","3"
"147525.260","3"
"-442143.010","3"
"318395.930","3"
"125929.260","3"
"75248.260","3"
"79739.370","3"
"132763.260","3"
"236030.660","3"
"72570.280","3"
"143260.370","3"
"249309.930","3"
"242125.930","3"
"77231.370","3"
"143457.370","3"
"150997.260","3"
"79947.370","3"
"174630.660","3"
"138055.920","3"
"144706.260","3"
"90160.920","3"
"251890.930","3"
"223195.660","3"
"151197.370","3"
"131396.370","3"
"162951.660","3"
"259645.930","3"
"151188.920","3"
"82593.370","3"
"91538.280","3"
"80864.280","3"
"241681.930","3"
"165677.660","3"
"323811.930","3"
"84695.260","3"
"132688.920","3"
"226452.660","3"
"172572.660","3"
"71965.370","3"
"79071.920","3"
"326030.930","3"
"81001.370","3"
"82810.260","3"
"112904.260","3"
"314872.930","3"
"136345.260","3"
"88907.920","3"
"132888.370","3"
"177820.660","3"
"128152.920","3"
"319797.930","3"
"88194.280","3"
"227017.660","3"
"259149.930","3"
"153092.260","3"
"236255.660","3"
"154089.260","3"
"89257.920","3"
"162142.660","3"
"77739.920","3"
"71319.920","3"
"138132.260","3"
"137047.920","3"
"72203.280","3"
"156585.660","3"
"-253102.220","3"
"72620.260","3"
"96445.370","3"
"73726.280","3"
"72612.920","3"
"234075.660","3"
"87140.260","3"
"241230.660","3"
"141691.920","3"
"171272.660","3"
"134686.370","3"
"140587.260","3"
"228616.660","3"
"143763.260","3"
"136816.920","3"
"238820.660","3"
"134212.920","3"
"227296.660","3"
"177782.660","3"
"145764.920","3"
"169895.660","3"
"134577.920","3"
"169976.660","3"
"152573.370","3"
"144244.370","3"
"76741.260","3"
"300553.930","3"
"87006.920","3"
"319005.930","3"
"79584.370","3"
"71650.370","3"
"240960.660","3"
"257679.930","3"
"78081.280","3"
"86975.280","3"
"74678.260","3"
"83423.280","3"
"136011.920","3"
"142297.260","3"
"70721.280","3"
"143447.920","3"
"78561.280","3"
"151424.370","3"
"175746.660","3"
"92121.260","3"
"311644.930","3"
"72826.260","3"
"234273.660","3"
"140291.920","3"
"138022.260","3"
"123433.260","3"
"78444.920","3"
"82649.280","3"
"139013.370","3"
"86123.370","3"
"137045.260","3"
"76720.370","3"
"71597.260","3"
"124549.260","3"
"150671.260","3"
"75745.280","3"
"130799.260","3"
"243084.930","3"
"168302.660","3"
"137027.920","3"
"129613.260","3"
"77252.370","3"
"216219.660","3"
"88127.370","3"
"169674.660","3"
"81910.280","3"
"134687.370","3"
"229925.660","3"
"152325.260","3"
"145132.920","3"
"91390.280","3"
"256933.930","3"
"78708.370","3"
"131678.920","3"
"248492.930","3"
"173380.660","3"
"91754.920","3"
"88934.260","3"
"223615.660","3"
"155649.660","3"
"162120.660","3"
"323818.930","3"
"89164.920","3"
"82386.920","3"
"79538.920","3"
"80703.370","3"
"317377.930","3"
"231516.660","3"
"245899.930","3"
"130039.920","3"
"152122.260","3"
"309021.930","3"
"80383.920","3"
"70787.260","3"
"89967.370","3"
"308973.930","3"
"151963.920","3"
"153561.260","3"
"144119.920","3"
"146450.260","3"
"84547.280","3"
"70378.260","3"
"154599.260","3"
"174989.660","3"
"77901.260","3"
"159332.660","3"
"68935.260","3"
"82093.370","3"
"174412.660","3"
"87629.920","3"
"240665.660","3"
"143501.920","3"
"221800.660","3"
"159121.660","3"
"143367.370","3"
"140897.920","3"
"86719.280","3"
"236970.660","3"
"169118.660","3"
"136250.920","3"
"139091.920","3"
"171205.660","3"
"154311.920","3"
"256480.930","3"
"89720.370","3"
"158406.660","3"
"163929.660","3"
"74530.280","3"
"152689.260","3"
"82560.280","3"
"81823.260","3"
"233565.660","3"
"144307.920","3"
"254301.930","3"
"256753.930","3"
"135408.260","3"
"78016.920","3"
"318120.930","3"
"76123.920","3"
"146915.260","3"
"93057.920","3"
"82717.370","3"
"141164.920","3"
"80877.280","3"
"90084.370","3"
"147817.920","3"
"171991.660","3"
"135604.920","3"
"82551.370","3"
"87324.920","3"
"155959.660","3"
"73738.920","3"
"254379.930","3"
"83668.920","3"
"136078.920","3"
"143924.260","3"
"148365.920","3"
"72446.370","3"
"146626.920","3"
"82508.260","3"
"166211.660","3"
"83560.280","3"
"104304.260","3"
"236534.660","3"
"101242.280","3"
"115279.260","3"
"76588.920","3"
"94805.370","3"
"77339.280","3"
"178601.660","3"
"72638.260","3"
"131493.370","3"
"146222.260","3"
"171043.660","3"
"82669.260","3"
"86030.280","3"
"135816.920","3"
"249356.930","3"
"99011.370","3"
"152687.920","3"
"326842.930","3"
"133997.260","3"
"214266.660","3"
"148440.260","3"
"82050.370","3"
"75106.920","3"
"146842.260","3"
"147204.260","3"
"72699.280","3"
"74491.280","3"
"74370.920","3"
"69945.280","3"
"78802.280","3"
"149970.370","3"
"80922.370","3"
"247207.930","3"
"90156.370","3"
"142406.920","3"
"152735.260","3"
"80877.920","3"
"319009.930","3"
"74564.370","3"
"155030.370","3"
"70798.280","3"
"134405.260","3"
"254820.930","3"
"240942.660","3"
"319995.930","3"
"257195.930","3"
"231226.660","3"
"88441.370","3"
"89406.920","3"
"157307.660","3"
"174343.660","3"
"143615.920","3"
"225098.660","3"
"133995.370","3"
"249673.930","3"
"311738.930","3"
"237981.660","3"
"127963.920","3"
"91790.260","3"
"314753.930","3"
"308102.930","3"
"84595.280","3"
"76049.920","3"
"150276.920","3"
"92947.260","3"
"148358.920","3"
"154821.920","3"
"90047.280","3"
"134574.920","3"
"100201.280","3"
"93395.920","3"
"258778.930","3"
"71266.260","3"
"77672.920","3"
"146454.920","3"
"260231.930","3"
"178766.660","3"
"237339.660","3"
"159804.660","3"
"92119.280","3"
"261336.930","3"
"232912.660","3"
"79694.280","3"
"84810.280","3"
"71490.260","3"
"155800.660","3"
"305796.930","3"
"249441.930","3"
"79755.920","3"
"145641.920","3"
"82235.920","3"
"129998.920","3"
"241670.930","3"
"74465.260","3"
"80593.280","3"
"140088.920","3"
"72035.920","3"
"255864.930","3"
"147302.920","3"
"74437.920","3"
"72451.260","3"
"71734.370","3"
"85414.370","3"
"146049.370","3"
"153542.260","3"
"245115.930","3"
"85216.260","3"
"72622.920","3"
"69938.280","3"
"151347.920","3"
"157063.660","3"
"314070.930","3"
"91685.920","3"
"89261.260","3"
"79371.280","3"
"259387.930","3"
"87439.920","3"
"95839.920","3"
"207034.660","3"
"159866.660","3"
"85836.260","3"
"121142.370","3"
"251739.930","3"
"143301.260","3"
"315182.930","3"
"253854.930","3"
"69573.280","3"
"326094.930","3"
"77463.920","3"
"76053.260","3"
"314014.930","3"
"94674.370","3"
"74038.370","3"
"161628.660","3"
"255650.930","3"
"141370.920","3"
"81964.920","3"
"94338.370","3"
"85564.260","3"
"82333.260","3"
"137512.920","3"
"247079.930","3"
"70937.370","3"
"76664.370","3"
"247502.930","3"
"137340.920","3"
"81129.260","3"
"88158.920","3"
"316641.930","3"
"264687.930","3"
"155310.660","3"
"74186.920","3"
"92662.370","3"
"87738.280","3"
"137612.260","3"
"80415.280","3"
"123556.260","3"
"150955.370","3"
"139613.920","3"
"144637.920","3"
"148856.260","3"
"72511.920","3"
"132866.920","3"
"219006.660","3"
"247992.930","3"
"96684.260","3"
"259492.930","3"
"224632.660","3"
"256040.930","3"
"84193.260","3"
"165795.660","3"
"85861.280","3"
"160147.660","3"
"249447.930","3"
"268222.930","3"
"232347.660","3"
"292740.930","3"
"147485.920","3"
"251257.930","3"
"80483.280","3"
"227885.660","3"
"82437.370","3"
"76972.920","3"
"163578.660","3"
"243872.930","3"
"86656.920","3"
"131425.920","3"
"88765.920","3"
"122664.920","3"
"86476.370","3"
"259296.930","3"
"322936.930","3"
"145162.260","3"
"166028.660","3"
"316188.930","3"
"316599.930","3"
"97875.920","3"
"184411.660","3"
"151721.370","3"
"132803.920","3"
"73189.260","3"
"74301.370","3"
"125187.260","3"
"86352.920","3"
"258634.930","3"
"168402.660","3"
"155540.660","3"
"71144.920","3"
"324585.930","3"
"70097.280","3"
"89190.260","3"
"318636.930","3"
"74088.260","3"
"88578.920","3"
"242909.930","3"
"77473.370","3"
"135289.920","3"
"95239.280","3"
"73838.260","3"
"251676.930","3"
"134466.370","3"
"91415.920","3"
"176820.660","3"
"179114.660","3"
"172268.660","3"
"132187.920","3"
"140941.260","3"
"153571.370","3"
"118771.370","3"
"81678.920","3"
"232353.660","3"
"250034.930","3"
"138255.920","3"
"137246.260","3"
"93437.920","3"
"92127.260","3"
"237574.660","3"
"104139.260","3"
"81542.370","3"
"74092.260","3"
"305273.930","3"
"69530.280","3"
"149720.260","3"
"84068.920","3"
"249611.930","3"
"247895.930","3"
"174225.660","3"
"136318.260","3"
"244924.930","3"
"76226.920","3"
"254351.930","3"
"84787.260","3"
"87753.920","3"
"245507.930","3"
"85394.280","3"
"168502.660","3"
"80031.280","3"
"225943.660","3"
"219340.660","3"
"72774.920","3"
"92192.920","3"
"92296.920","3"
"71038.370","3"
"98906.920","3"
"243982.930","3"
"137357.920","3"
"136073.370","3"
"80156.280","3"
"306596.930","3"
"184421.660","3"
"137785.920","3"
"125710.920","3"
"180498.660","3"
"152722.920","3"
"83066.260","3"
"114962.920","3"
"143453.920","3"
"235185.660","3"
"243999.930","3"
"85765.920","3"
"306376.930","3"
"81997.920","3"
"148758.920","3"
"265828.930","3"
"77386.370","3"
"139352.370","3"
"325013.930","3"
"91665.280","3"
"92398.370","3"
"255634.930","3"
"132370.920","3"
"79424.280","3"
"91145.920","3"
"251990.930","3"
"158981.660","3"
"138321.260","3"
"166109.660","3"
"169522.660","3"
"133982.920","3"
"138260.920","3"
"92264.280","3"
"81498.280","3"
"87897.280","3"
"86298.260","3"
"68967.280","3"
"218967.660","3"
"153583.260","3"
"73418.260","3"
"137068.370","3"
"94441.370","3"
"72807.280","3"
"75504.260","3"
"322346.930","3"
"83362.280","3"
"144874.260","3"
"147883.370","3"
"326038.930","3"
"93026.260","3"
"313451.930","3"
"84623.370","3"
"293605.930","3"
"75895.920","3"
"181707.660","3"
"74588.260","3"
"173852.660","3"
"82541.260","3"
"80943.260","3"
"97016.370","3"
"125153.260","3"
"79306.280","3"
"312113.930","3"
"71572.370","3"
"75455.920","3"
"220978.660","3"
"317512.930","3"
"79624.260","3"
"95315.920","3"
"317262.930","3"
"163051.660","3"
"78958.920","3"
"137059.260","3"
"247459.930","3"
"143156.370","3"
"73382.920","3"
"251961.930","3"
"308979.930","3"
"176524.660","3"
"82170.370","3"
"78418.370","3"
"258556.930","3"
"144104.920","3"
"149593.370","3"
"81131.260","3"
"209505.660","3"
"77869.260","3"
"208138.660","3"
"294566.930","3"
"324826.930","3"
"94305.280","3"
"236409.660","3"
"70583.920","3"
"149983.260","3"
"167455.660","3"
"155163.370","3"
"92122.280","3"
"81246.280","3"
"133828.260","3"
"139369.920","3"
"133438.920","3"
"143321.920","3"
"149123.260","3"
"135176.370","3"
"136002.260","3"
"97984.260","3"
"88758.370","3"
"310881.930","3"
"75848.260","3"
"164017.660","3"
"130150.260","3"
"242072.930","3"
"142891.370","3"
"84371.260","3"
"251577.930","3"
"153990.370","3"
"320094.930","3"
"88041.260","3"
"240307.660","3"
"76257.370","3"
"142909.260","3"
"168581.660","3"
"161891.660","3"
"77708.920","3"
"89762.280","3"
"315006.930","3"
"70411.280","3"
"165603.660","3"
"172179.660","3"
"237725.660","3"
"168604.660","3"
"72372.920","3"
"87399.280","3"
"89732.280","3"
"103574.280","3"
"215077.660","3"
"83574.280","3"
"239632.660","3"
"163629.660","3"
"146162.370","3"
"91456.260","3"
"83912.260","3"
"262243.930","3"
"73717.370","3"
"85094.370","3"
"80164.260","3"
"71156.920","3"
"70134.260","3"
"69600.260","3"
"148064.260","3"
"135822.920","3"
"95554.920","3"
"139106.920","3"
"214073.660","3"
"89348.920","3"
"125204.260","3"
"162747.660","3"
"255452.930","3"
"154911.920","3"
"232516.660","3"
"92536.280","3"
"165643.660","3"
"95163.260","3"
"135695.920","3"
"170946.660","3"
"155080.370","3"
"83607.260","3"
"219997.660","3"
"90991.280","3"
"162087.660","3"
"139000.260","3"
"84122.260","3"
"258625.930","3"
"145584.260","3"
"141710.370","3"
"78601.260","3"
"157544.660","3"
"80257.920","3"
"144567.920","3"
"80535.280","3"
"82599.920","3"
"242243.930","3"
"77339.920","3"
"85651.920","3"
"93102.920","3"
"76809.280","3"
"171192.660","3"
"70473.280","3"
"247222.930","3"
"262161.930","3"
"164257.660","3"
"82411.370","3"
"79083.370","3"
"70146.280","3"
"325292.930","3"
"166015.660","3"
"129346.370","3"
"144129.260","3"
"94927.370","3"
"86004.370","3"
"165587.660","3"
"314479.930","3"
"235556.660","3"
"262344.930","3"
"146925.260","3"
"80888.370","3"
"136172.370","3"
"140450.920","3"
"87773.280","3"
"86953.370","3"
"200720.660","3"
"304416.930","3"
"138278.920","3"
"75442.260","3"
"91998.920","3"
"136975.260","3"
"306286.930","3"
"91048.280","3"
"225925.660","3"
"171928.660","3"
"81177.260","3"
"131381.260","3"
"156364.660","3"
"92415.260","3"
"246666.930","3"
"260402.930","3"
"80455.920","3"
"307555.930","3"
"73662.260","3"
"148088.260","3"
"115852.260","3"
"147427.370","3"
"144110.370","3"
"76629.260","3"
"221278.660","3"
"213968.660","3"
"85772.370","3"
"151878.260","3"
"146057.920","3"
"228799.660","3"
"75752.920","3"
"130062.920","3"
"133787.920","3"
"244477.930","3"
"325699.930","3"
"218189.660","3"
"320833.930","3"
"80961.370","3"
"149014.260","3"
"87138.920","3"
"69537.920","3"
"230429.660","3"
"135529.260","3"
"252395.930","3"
"261864.930","3"
"321610.930","3"
"246235.930","3"
"269601.930","3"
"327199.930","3"
"86581.280","3"
"230330.660","3"
"87966.370","3"
"223504.660","3"
"133417.370","3"
"74635.370","3"
"74107.370","3"
"73214.920","3"
"72560.370","3"
"150474.920","3"
"320643.930","3"
"84990.280","3"
"154438.920","3"
"150799.370","3"
"72533.920","3"
"136269.920","3"
"98055.260","3"
"148967.920","3"
"73856.280","3"
"267745.930","3"
"85391.260","3"
"84316.280","3"
"76241.920","3"
"122588.260","3"
"317923.930","3"
"75340.920","3"
"82926.260","3"
"256357.930","3"
"85863.370","3"
"86597.280","3"
"135065.260","3"
"149329.260","3"
"97849.920","3"
"147741.370","3"
"73041.370","3"
"122017.920","3"
"128084.920","3"
"153277.920","3"
"77513.280","3"
"251405.930","3"
"71670.920","3"
"255817.930","3"
"79951.920","3"
"181249.660","3"
"138972.370","3"
"79961.920","3"
"72563.280","3"
"166258.660","3"
"71746.280","3"
"143832.370","3"
"85770.280","3"
"152403.920","3"
"-1916103.640","3"
"95326.920","3"
"74739.920","3"
"78055.920","3"
"156505.660","3"
"69368.280","3"
"158457.660","3"
"90229.260","3"
"133881.260","3"
"95725.280","3"
"156647.660","3"
"256794.930","3"
"226524.660","3"
"144242.370","3"
"139045.260","3"
"240441.660","3"
"255439.930","3"
"146014.920","3"
"143169.920","3"
"247008.930","3"
"141682.920","3"
"151279.920","3"
"74631.370","3"
"135440.370","3"
"127361.920","3"
"82337.280","3"
"140663.920","3"
"170753.660","3"
"172157.660","3"
"76628.260","3"
"140147.920","3"
"74980.370","3"
"169256.660","3"
"254503.930","3"
"312190.930","3"
"229835.660","3"
"239246.660","3"
"70582.370","3"
"307426.930","3"
"149322.370","3"
"141488.920","3"
"139755.920","3"
"88745.920","3"
"318334.930","3"
"86289.280","3"
"143950.260","3"
"151242.370","3"
"172773.660","3"
"265450.930","3"
"231276.660","3"
"171260.660","3"
"125216.260","3"
"147746.920","3"
"248751.930","3"
"231490.660","3"
"171769.660","3"
"151021.370","3"
"177047.660","3"
"173482.660","3"
"85869.920","3"
"279486.930","3"
"269215.930","3"
"82505.370","3"
"167082.660","3"
"152725.260","3"
"320212.930","3"
"78156.280","3"
"-2100082.640","3"
"321553.930","3"
"72325.260","3"
"84434.260","3"
"73381.280","3"
"128441.260","3"
"83699.280","3"
"72510.280","3"
"124423.260","3"
"157226.660","3"
"151406.920","3"
"232341.660","3"
"322647.930","3"
"269349.930","3"
"75446.260","3"
"73933.260","3"
"71745.920","3"
"313302.930","3"
"228253.660","3"
"80297.260","3"
"229369.660","3"
"217521.660","3"
"96692.370","3"
"69438.370","3"
"84185.920","3"
"323731.930","3"
"149085.920","3"
"151357.370","3"
"151941.260","3"
"147779.920","3"
"265590.930","3"
"318486.930","3"
"241746.930","3"
"76849.370","3"
"70582.280","3"
"78770.280","3"
"150879.260","3"
"308567.930","3"
"147386.260","3"
"160725.660","3"
"227040.660","3"
"75479.370","3"
"79472.370","3"
"91422.280","3"
"75137.920","3"
"136413.370","3"
"100119.920","3"
"144269.260","3"
"69911.260","3"
"149553.260","3"
"160752.660","3"
"80589.920","3"
"77527.260","3"
"71570.370","3"
"326024.930","3"
"89901.260","3"
"302251.930","3"
"80664.280","3"
"326500.930","3"
"223856.660","3"
"93314.260","3"
"77187.920","3"
"242627.930","3"
"91111.280","3"
"306821.930","3"
"73708.260","3"
"240583.660","3"
"236011.660","3"
"239641.660","3"
"89236.260","3"
"75548.260","3"
"89031.920","3"
"81706.280","3"
"72690.370","3"
"182884.660","3"
"81003.370","3"
"216327.660","3"
"89513.370","3"
"77075.370","3"
"245758.930","3"
"178356.660","3"
"71243.280","3"
"147713.370","3"
"76438.920","3"
"145651.260","3"
"141204.920","3"
"233377.660","3"
"147495.260","3"
"135970.920","3"
"325732.930","3"
"71167.370","3"
"85573.920","3"
"169486.660","3"
"171399.660","3"
"-313472.390","3"
"83260.920","3"
"82306.920","3"
"125571.260","3"
"71032.920","3"
"80825.280","3"
"146028.370","3"
"149376.260","3"
"156935.660","3"
"86033.280","3"
"178339.660","3"
"256534.930","3"
"78821.280","3"
"165604.660","3"
"167283.660","3"
"87181.260","3"
"264312.930","3"
"322569.930","3"
"146818.920","3"
"242758.930","3"
"148697.260","3"
"77071.280","3"
"78765.280","3"
"308900.930","3"
"86159.370","3"
"152293.920","3"
"75755.280","3"
"168689.660","3"
"73155.260","3"
"243952.930","3"
"225278.660","3"
"220587.660","3"
"69403.280","3"
"145924.260","3"
"222231.660","3"
"322323.930","3"
"325586.930","3"
"182375.660","3"
"89648.920","3"
"90014.370","3"
"252011.930","3"
"131184.920","3"
"70386.920","3"
"225290.660","3"
"92834.370","3"
"163882.660","3"
"151785.260","3"
"133101.920","3"
"74404.370","3"
"75180.260","3"
"77751.260","3"
"139907.370","3"
"87608.370","3"
"97385.370","3"
"166549.660","3"
"134674.260","3"
"224456.660","3"
"170203.660","3"
"309062.930","3"
"76296.260","3"
"80450.260","3"
"140179.920","3"
"92046.370","3"
"75365.920","3"
"84085.280","3"
"85101.260","3"
"135900.370","3"
"305558.930","3"
"154513.260","3"
"75567.260","3"
"89384.260","3"
"150337.260","3"
"80126.920","3"
"69463.260","3"
"151637.920","3"
"262429.930","3"
"315310.930","3"
"73477.370","3"
"70712.370","3"
"150721.920","3"
"221005.660","3"
"81737.370","3"
"78238.260","3"
"226095.660","3"
"83999.920","3"
"139343.260","3"
